LogID,LineID,LogTime,LoggedValue,CmdType,Description,UnitType
5,LYellow,10/10/2021 13:17:56,222.4,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 15:16:19,217,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 15:17:29,222.6,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 15:21:58,217,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 15:25:07,222.4,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 15:26:57,215.8,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 15:28:17,222.8,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 15:34:37,216.6,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 15:35:17,222.8,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 15:38:47,214.2,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 15:39:27,222.4,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 15:44:36,217.2,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 15:45:46,222.6,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 15:55:45,213.5,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 15:56:25,220.9,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 16:07:04,215.2,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 16:07:44,221.7,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 16:17:33,214.6,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 16:18:13,221.1,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 16:20:53,211.5,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 16:21:23,218.5,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 16:55:10,212.1,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 16:55:50,221.7,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 17:01:29,215.6,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 17:01:59,222.2,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 17:03:59,216.6,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 17:04:39,222.8,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 17:05:59,217.2,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 17:07:49,222.4,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 17:24:15,215.4,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 17:25:36,222.4,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 17:34:55,214.2,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 17:35:34,222.6,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 17:52:03,212.7,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 17:52:43,222.2,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 17:56:23,216.6,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 17:57:43,222.6,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 18:03:43,217,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 18:04:23,222.4,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 18:12:22,217,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 18:12:52,222.2,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 18:14:52,216.2,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 18:15:22,222.2,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 18:22:51,213.5,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 18:23:31,219.1,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 14:09:22,211.7,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 14:10:02,218.5,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 14:25:23,212.3,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 14:26:43,222.8,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 14:27:22,215,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 14:27:53,220.9,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 14:37:12,214.6,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 14:37:52,222.6,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 14:43:31,217.4,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 14:44:41,222.6,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 14:49:10,216,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 14:49:50,222.4,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 14:52:50,214.6,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 14:54:31,221.5,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:02:00,213.3,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:03:20,218.9,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:04:00,211.9,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:05:09,221.5,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:17:18,215.4,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:17:48,222.8,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:19:48,217.2,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:22:17,222.4,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:27:06,216.4,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:28:26,222.6,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:30:56,216.4,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:32:16,221.5,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:33:36,214.4,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:34:16,221.7,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:35:26,215,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:35:57,222.6,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:37:16,215,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:37:56,222.4,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:41:36,216.6,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:42:55,210.7,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:43:26,223,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:45:55,216.8,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:46:35,221.9,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:47:55,214.6,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:48:25,222.4,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:50:15,215.2,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:51:35,222.8,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:52:14,214.8,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:53:24,222.8,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:54:04,215.2,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:54:44,221.9,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:55:54,215.8,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 15:58:24,222.4,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 16:04:04,215.8,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 16:05:24,222.6,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 16:08:54,214.8,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 16:11:24,221.5,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 16:12:04,215,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 16:12:44,221.9,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 16:13:24,211.7,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 16:14:33,222.4,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 16:16:23,215.2,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 16:17:33,221.7,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 16:18:43,211.9,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 16:19:23,218.3,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 16:23:43,212.5,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 16:24:13,219.7,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 16:26:12,212.7,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 16:26:52,222.2,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 16:33:02,212.9,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 16:34:52,222.4,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 16:43:31,211.9,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 16:44:11,222.4,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 16:48:00,217.2,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 16:49:10,222.4,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 16:55:39,216.8,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 16:56:49,222.4,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 16:57:29,213.7,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 16:58:48,222.4,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 16:59:58,216.6,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 17:00:28,222.8,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 17:05:58,215.8,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 17:08:28,221.7,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 17:09:07,215,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 17:09:47,221.9,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 17:29:55,215.2,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 17:32:55,221.5,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 17:36:45,215.2,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 17:43:13,222.2,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 17:47:03,215,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 17:47:43,221.7,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 17:55:12,214.8,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 17:55:52,222.2,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 18:00:12,216.2,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 18:02:41,221.7,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 18:19:58,215.4,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 18:20:28,222.8,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 18:24:58,217.4,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 18:35:26,222.6,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 19:13:22,217.2,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 19:14:41,222.6,4,תפוקת קו,Kg/h
5,LYellow,11/10/2021 19:30:49,,4,תפוקת קו,Kg/h
5,LYellow,12/10/2021 08:07:44,220.9,4,תפוקת קו,Kg/h
5,LYellow,12/10/2021 10:01:27,222.2,4,תפוקת קו,Kg/h
5,LYellow,13/10/2021 13:42:21,217,4,תפוקת קו,Kg/h
5,LYellow,13/10/2021 13:45:52,222.2,4,תפוקת קו,Kg/h
5,LYellow,13/10/2021 15:09:49,215.6,4,תפוקת קו,Kg/h
5,LYellow,13/10/2021 15:10:28,222.6,4,תפוקת קו,Kg/h
5,LYellow,13/10/2021 15:29:09,214.6,4,תפוקת קו,Kg/h
5,LYellow,13/10/2021 15:30:59,221.5,4,תפוקת קו,Kg/h
5,LYellow,14/10/2021 08:55:00,211.7,4,תפוקת קו,Kg/h
5,LYellow,14/10/2021 08:56:20,222.4,4,תפוקת קו,Kg/h
5,LYellow,14/10/2021 08:58:10,215,4,תפוקת קו,Kg/h
5,LYellow,14/10/2021 09:04:59,221.3,4,תפוקת קו,Kg/h
5,LYellow,14/10/2021 09:05:39,214.8,4,תפוקת קו,Kg/h
5,LYellow,14/10/2021 11:11:44,221.1,4,תפוקת קו,Kg/h
5,LYellow,14/10/2021 11:12:14,215.6,4,תפוקת קו,Kg/h
5,LYellow,14/10/2021 11:12:54,221.5,4,תפוקת קו,Kg/h
5,LYellow,14/10/2021 11:14:04,216.2,4,תפוקת קו,Kg/h
5,LYellow,14/10/2021 11:16:34,222.4,4,תפוקת קו,Kg/h
5,LYellow,14/10/2021 11:17:14,212.7,4,תפוקת קו,Kg/h
5,LYellow,14/10/2021 11:17:54,219.3,4,תפוקת קו,Kg/h
5,LYellow,15/10/2021 15:34:05,229.5,4,תפוקת קו,Kg/h
5,LYellow,15/10/2021 15:42:54,222.4,4,תפוקת קו,Kg/h
5,LYellow,15/10/2021 15:43:33,229.7,4,תפוקת קו,Kg/h
5,LYellow,15/10/2021 15:44:13,222.8,4,תפוקת קו,Kg/h
5,LYellow,15/10/2021 15:46:43,228.5,4,תפוקת קו,Kg/h
5,LYellow,15/10/2021 15:49:13,221.1,4,תפוקת קו,Kg/h
5,LYellow,15/10/2021 15:50:23,229.5,4,תפוקת קו,Kg/h
5,LYellow,15/10/2021 15:52:22,3.7,4,תפוקת קו,Kg/h
5,LYellow,15/10/2021 22:11:14,121.4,4,תפוקת קו,Kg/h
5,LYellow,15/10/2021 22:11:54,211.5,4,תפוקת קו,Kg/h
5,LYellow,15/10/2021 22:12:33,112.6,4,תפוקת קו,Kg/h
5,LYellow,15/10/2021 22:13:13,3.7,4,תפוקת קו,Kg/h
5,LYellow,16/10/2021 00:37:54,175.8,4,תפוקת קו,Kg/h
5,LYellow,16/10/2021 00:39:14,185.4,4,תפוקת קו,Kg/h
5,LYellow,16/10/2021 00:43:13,3.1,4,תפוקת קו,Kg/h
5,LYellow,16/10/2021 11:22:47,125.3,4,תפוקת קו,Kg/h
5,LYellow,16/10/2021 11:24:07,112.4,4,תפוקת קו,Kg/h
5,LYellow,16/10/2021 11:24:47,3.3,4,תפוקת קו,Kg/h
5,LYellow,16/10/2021 11:58:53,120,4,תפוקת קו,Kg/h
5,LYellow,16/10/2021 12:00:52,112.2,4,תפוקת קו,Kg/h
5,LYellow,16/10/2021 12:01:23,3.3,4,תפוקת קו,Kg/h
5,LYellow,16/10/2021 12:07:12,119.2,4,תפוקת קו,Kg/h
5,LYellow,16/10/2021 12:07:51,155.1,4,תפוקת קו,Kg/h
5,LYellow,16/10/2021 12:08:22,197.7,4,תפוקת קו,Kg/h
5,LYellow,16/10/2021 12:21:09,192,4,תפוקת קו,Kg/h
5,LYellow,16/10/2021 12:28:10,213.7,4,תפוקת קו,Kg/h
5,LYellow,16/10/2021 12:31:01,207.2,4,תפוקת קו,Kg/h
5,LYellow,16/10/2021 13:06:28,3.3,4,תפוקת קו,Kg/h
5,LYellow,16/10/2021 13:13:27,119.8,4,תפוקת קו,Kg/h
5,LYellow,16/10/2021 13:14:07,156.3,4,תפוקת קו,Kg/h
5,LYellow,16/10/2021 13:14:47,119.6,4,תפוקת קו,Kg/h
5,LYellow,16/10/2021 13:15:17,112.6,4,תפוקת קו,Kg/h
5,LYellow,16/10/2021 13:15:57,3.7,4,תפוקת קו,Kg/h
5,LYellow,16/10/2021 13:19:06,132.5,4,תפוקת קו,Kg/h
5,LYellow,16/10/2021 13:19:46,170.7,4,תפוקת קו,Kg/h
5,LYellow,16/10/2021 13:20:16,199.8,4,תפוקת קו,Kg/h
5,LYellow,16/10/2021 13:28:55,206.8,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 08:42:39,236.7,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 13:24:28,120,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 13:25:07,98.5,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 13:26:27,3.3,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 13:53:56,149.1,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 13:54:36,170.1,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 13:55:15,199.8,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 14:00:06,236.1,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 14:04:26,226.7,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 14:33:45,265.4,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 14:34:55,259.5,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 15:08:03,254.2,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 15:08:43,260.7,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 15:10:32,254.4,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 15:13:11,260.5,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 15:15:41,254.8,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 15:17:42,261.3,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 15:20:21,254.4,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 15:25:11,264,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 15:25:50,258.5,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 15:36:49,264.2,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 15:37:29,258.1,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 15:38:48,263.8,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 15:39:19,258.3,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 15:47:37,265,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 15:48:07,257.6,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 15:59:06,263.4,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 16:01:05,254.6,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 16:12:13,259.7,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 16:12:53,253.5,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 16:14:13,258.7,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 17:22:47,264,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 17:23:17,258.5,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 17:58:06,265,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 17:58:46,258.5,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 19:06:00,264.6,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 19:06:40,254.6,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 19:07:20,263.8,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 19:07:59,258.5,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 19:09:09,264.2,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 19:09:49,258.9,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 19:14:09,264,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 19:15:19,256,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 19:19:09,264,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 19:19:40,254.6,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 19:20:59,261.1,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 19:22:09,254.8,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 19:22:49,260.1,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 19:24:09,254.8,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 19:28:28,262.2,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 19:31:39,254.6,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 19:32:09,259.9,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 19:34:48,254.6,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 19:37:48,261.9,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 19:39:08,254.8,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 19:39:48,264.2,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 19:40:48,255.8,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 19:41:28,262.8,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 19:44:08,254.8,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 19:45:58,263.6,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 19:48:28,255.6,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 19:52:17,265.4,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 19:52:57,258.5,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 19:54:17,265.6,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 19:57:27,255.2,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 19:58:07,263.4,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 20:00:06,255,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 20:02:06,261.7,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 20:03:56,254.4,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 20:04:35,264,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 20:09:16,257,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 20:09:56,262.6,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 20:10:36,256.8,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 20:13:36,262.6,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 20:16:37,256.2,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 20:17:16,261.3,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 20:17:56,255.4,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 20:18:36,260.5,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 20:21:06,254.4,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 20:22:16,261.7,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 20:26:35,254.6,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 20:29:15,261.3,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 20:38:55,254.6,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 20:40:54,263.2,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 20:42:45,257,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 20:45:15,262.2,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 20:45:55,254.8,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 20:48:24,261.5,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 20:57:23,254.8,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 20:57:53,261.3,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 20:59:53,255,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 21:02:23,263.2,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 21:03:03,254.8,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 21:06:33,263,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 21:08:32,256.4,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 21:10:25,263.8,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 21:11:45,254.6,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 21:13:04,262.8,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 21:20:15,255.2,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 21:20:55,260.3,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 21:24:34,254.8,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 21:25:14,259.9,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 21:27:44,254.4,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 21:28:25,264.6,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 21:29:04,255.6,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 21:30:24,263.4,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 21:30:54,255.4,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 21:32:04,261.5,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 21:35:14,255,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 21:38:14,260.5,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 21:38:54,255,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 21:45:03,265,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 21:46:23,259.5,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 21:59:12,254.2,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 22:01:12,261.5,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 22:03:32,255.4,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 22:04:42,260.5,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 22:13:50,254.6,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 22:15:40,262.6,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 22:16:10,255,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 22:18:09,261.3,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 22:19:10,256,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 22:21:40,264.4,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 22:23:30,258.3,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 22:46:38,265,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 22:48:28,259.5,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 23:14:27,264.6,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 23:15:37,254.8,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 23:16:07,265,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 23:17:17,258.9,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 23:26:28,264.2,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 23:27:08,257.6,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 23:30:19,264,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 23:30:49,257.8,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 23:35:00,265,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 23:35:40,258.5,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 23:53:21,264,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 23:54:40,254.8,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 23:58:30,264,4,תפוקת קו,Kg/h
5,LYellow,17/10/2021 23:59:31,258.9,4,תפוקת קו,Kg/h
5,LYellow,18/10/2021 00:00:11,264.2,4,תפוקת קו,Kg/h
5,LYellow,18/10/2021 00:00:50,258.5,4,תפוקת קו,Kg/h
5,LYellow,18/10/2021 00:13:00,264.4,4,תפוקת קו,Kg/h
5,LYellow,18/10/2021 00:14:50,257.8,4,תפוקת קו,Kg/h
5,LYellow,18/10/2021 00:15:30,263.6,4,תפוקת קו,Kg/h
5,LYellow,18/10/2021 00:16:10,256.4,4,תפוקת קו,Kg/h
5,LYellow,18/10/2021 00:17:20,265,4,תפוקת קו,Kg/h
5,LYellow,18/10/2021 00:18:00,259.1,4,תפוקת קו,Kg/h
5,LYellow,18/10/2021 00:20:30,264.4,4,תפוקת קו,Kg/h
5,LYellow,18/10/2021 00:21:11,258.9,4,תפוקת קו,Kg/h
5,LYellow,18/10/2021 00:26:22,265.2,4,תפוקת קו,Kg/h
5,LYellow,18/10/2021 00:28:33,259.1,4,תפוקת קו,Kg/h
5,LYellow,18/10/2021 00:31:34,265.6,4,תפוקת קו,Kg/h
